  0.49984808D-02  0.14995443D-01  0.24992406D-01  0.34989372D-01  0.44986340D-01  0.54983313D-01  0.64980292D-01  0.74977276D-01  0.84974267D-01  0.94971267D-01  0.10496828D+00  0.11496530D+00  0.12496233D+00  0.13495937D+00  0.14495643D+00  0.15495350D+00  0.16495060D+00  0.17494771D+00  0.18494483D+00  0.19494198D+00  0.20493916D+00  0.21493635D+00  0.22493358D+00  0.23493082D+00  0.24492810D+00  0.25492541D+00  0.26492275D+00  0.27492012D+00  0.28491752D+00  0.29491496D+00  0.30491244D+00  0.31490996D+00  0.32490751D+00  0.33490511D+00  0.34490274D+00  0.35490042D+00  0.36489814D+00  0.37489591D+00  0.38489372D+00  0.39489158D+00  0.40488949D+00  0.41488745D+00  0.42488545D+00  0.43488351D+00  0.44488161D+00  0.45487977D+00  0.46487798D+00  0.47487625D+00  0.48487457D+00  0.49487295D+00  0.50487139D+00  0.51486988D+00  0.52486844D+00  0.53486706D+00  0.54486574D+00  0.55486448D+00  0.56486330D+00  0.57486218D+00  0.58486113D+00  0.59486015D+00  0.60485925D+00  0.61485842D+00  0.62485767D+00  0.63485700D+00  0.64485642D+00  0.65485591D+00  0.66485549D+00  0.67485516D+00  0.68485491D+00  0.69485475D+00  0.70485469D+00  0.71485471D+00  0.72485483D+00  0.73485504D+00  0.74485534D+00  0.75485574D+00  0.76485624D+00  0.77485683D+00  0.78485752D+00  0.79485831D+00  0.80485919D+00  0.81486018D+00  0.82486127D+00  0.83486246D+00  0.84486376D+00  0.85486518D+00  0.86486670D+00  0.87486835D+00  0.88487012D+00  0.89487201D+00  0.90487404D+00  0.91487621D+00  0.92487852D+00  0.93488098D+00  0.94488357D+00  0.95488632D+00  0.96488919D+00  0.97489218D+00  0.98489527D+00  0.99489842D+00  0.69380091D+04  0.10000000D+01  0.69387027D+04
  0.49918189D-02  0.14975461D-01  0.24959116D-01  0.34942793D-01  0.44926501D-01  0.54910248D-01  0.64894044D-01  0.74877896D-01  0.84861814D-01  0.94845806D-01  0.10482988D+00  0.11481405D+00  0.12479832D+00  0.13478270D+00  0.14476719D+00  0.15475181D+00  0.16473657D+00  0.17472148D+00  0.18470653D+00  0.19469175D+00  0.20467714D+00  0.21466272D+00  0.22464847D+00  0.23463443D+00  0.24462060D+00  0.25460697D+00  0.26459358D+00  0.27458042D+00  0.28456750D+00  0.29455483D+00  0.30454242D+00  0.31453028D+00  0.32451842D+00  0.33450685D+00  0.34449557D+00  0.35448460D+00  0.36447395D+00  0.37446362D+00  0.38445362D+00  0.39444397D+00  0.40443467D+00  0.41442573D+00  0.42441717D+00  0.43440898D+00  0.44440119D+00  0.45439380D+00  0.46438681D+00  0.47438025D+00  0.48437411D+00  0.49436842D+00  0.50436317D+00  0.51435838D+00  0.52435406D+00  0.53435022D+00  0.54434687D+00  0.55434401D+00  0.56434167D+00  0.57433984D+00  0.58433854D+00  0.59433778D+00  0.60433757D+00  0.61433792D+00  0.62433884D+00  0.63434034D+00  0.64434244D+00  0.65434513D+00  0.66434845D+00  0.67435238D+00  0.68435695D+00  0.69436217D+00  0.70436805D+00  0.71437460D+00  0.72438183D+00  0.73438975D+00  0.74439838D+00  0.75440773D+00  0.76441781D+00  0.77442864D+00  0.78444022D+00  0.79445257D+00  0.80446570D+00  0.81447963D+00  0.82449437D+00  0.83450993D+00  0.84452633D+00  0.85454358D+00  0.86456169D+00  0.87458069D+00  0.88460059D+00  0.89462140D+00  0.90464314D+00  0.91466582D+00  0.92468948D+00  0.93471411D+00  0.94473976D+00  0.95476643D+00  0.96479416D+00  0.97482298D+00  0.98485291D+00  0.99488401D+00  0.62785148D+04  0.20050000D+01  0.62791406D+04
  0.49764822D-02  0.14929459D-01  0.24882476D-01  0.34835557D-01  0.44788730D-01  0.54742021D-01  0.64695454D-01  0.74649058D-01  0.84602857D-01  0.94556877D-01  0.10451115D+00  0.11446569D+00  0.12442053D+00  0.13437570D+00  0.14433122D+00  0.15428712D+00  0.16424342D+00  0.17420016D+00  0.18415735D+00  0.19411503D+00  0.20407321D+00  0.21403193D+00  0.22399122D+00  0.23395109D+00  0.24391158D+00  0.25387271D+00  0.26383451D+00  0.27379701D+00  0.28376023D+00  0.29372419D+00  0.30368894D+00  0.31365449D+00  0.32362087D+00  0.33358810D+00  0.34355623D+00  0.35352526D+00  0.36349524D+00  0.37346619D+00  0.38343813D+00  0.39341110D+00  0.40338512D+00  0.41336023D+00  0.42333644D+00  0.43331380D+00  0.44329232D+00  0.45327203D+00  0.46325298D+00  0.47323517D+00  0.48321865D+00  0.49320345D+00  0.50318958D+00  0.51317709D+00  0.52316601D+00  0.53315635D+00  0.54314816D+00  0.55314146D+00  0.56313628D+00  0.57313266D+00  0.58313062D+00  0.59313020D+00  0.60313143D+00  0.61313434D+00  0.62313896D+00  0.63314532D+00  0.64315346D+00  0.65316341D+00  0.66317520D+00  0.67318887D+00  0.68320446D+00  0.69322198D+00  0.70324149D+00  0.71326302D+00  0.72328660D+00  0.73331227D+00  0.74334006D+00  0.75337002D+00  0.76340218D+00  0.77343659D+00  0.78347328D+00  0.79351228D+00  0.80355365D+00  0.81359743D+00  0.82364365D+00  0.83369236D+00  0.84374360D+00  0.85379742D+00  0.86385386D+00  0.87391297D+00  0.88397479D+00  0.89403938D+00  0.90410679D+00  0.91417707D+00  0.92425028D+00  0.93432647D+00  0.94440572D+00  0.95448810D+00  0.96457368D+00  0.97466257D+00  0.98475486D+00  0.99485070D+00  0.53626064D+04  0.30150250D+01  0.53631373D+04
  0.49546938D-02  0.14864106D-01  0.24773595D-01  0.34683210D-01  0.44593002D-01  0.54503021D-01  0.64413319D-01  0.74323945D-01  0.84234951D-01  0.94146387D-01  0.10405830D+00  0.11397075D+00  0.12388378D+00  0.13379744D+00  0.14371179D+00  0.15362687D+00  0.16354273D+00  0.17345943D+00  0.18337702D+00  0.19329554D+00  0.20321506D+00  0.21313561D+00  0.22305726D+00  0.23298005D+00  0.24290403D+00  0.25282926D+00  0.26275579D+00  0.27268368D+00  0.28261296D+00  0.29254370D+00  0.30247594D+00  0.31240975D+00  0.32234517D+00  0.33228226D+00  0.34222107D+00  0.35216165D+00  0.36210407D+00  0.37204836D+00  0.38199459D+00  0.39194281D+00  0.40189308D+00  0.41184546D+00  0.42179998D+00  0.43175673D+00  0.44171574D+00  0.45167707D+00  0.46164079D+00  0.47160695D+00  0.48157560D+00  0.49154681D+00  0.50152063D+00  0.51149711D+00  0.52147633D+00  0.53145833D+00  0.54144318D+00  0.55143094D+00  0.56142166D+00  0.57141540D+00  0.58141224D+00  0.59141222D+00  0.60141540D+00  0.61142187D+00  0.62143166D+00  0.63144486D+00  0.64146152D+00  0.65148170D+00  0.66150548D+00  0.67153292D+00  0.68156408D+00  0.69159904D+00  0.70163787D+00  0.71168063D+00  0.72172739D+00  0.73177823D+00  0.74183322D+00  0.75189244D+00  0.76195596D+00  0.77202385D+00  0.78209620D+00  0.79217309D+00  0.80225459D+00  0.81234079D+00  0.82243177D+00  0.83252761D+00  0.84262840D+00  0.85273424D+00  0.86284520D+00  0.87296139D+00  0.88308289D+00  0.89320981D+00  0.90334225D+00  0.91348032D+00  0.92362412D+00  0.93377378D+00  0.94392944D+00  0.95409122D+00  0.96425929D+00  0.97443383D+00  0.98461505D+00  0.99480321D+00  0.43731528D+04  0.40301001D+01  0.43735817D+04
  0.49372140D-02  0.14811678D-01  0.24686249D-01  0.34561000D-01  0.44436001D-01  0.54311325D-01  0.64187043D-01  0.74063227D-01  0.83939949D-01  0.93817281D-01  0.10369529D+00  0.11357406D+00  0.12345365D+00  0.13333414D+00  0.14321560D+00  0.15309810D+00  0.16298171D+00  0.17286651D+00  0.18275257D+00  0.19263996D+00  0.20252875D+00  0.21241902D+00  0.22231083D+00  0.23220427D+00  0.24209941D+00  0.25199631D+00  0.26189505D+00  0.27179571D+00  0.28169836D+00  0.29160306D+00  0.30150990D+00  0.31141895D+00  0.32133029D+00  0.33124398D+00  0.34116010D+00  0.35107873D+00  0.36099994D+00  0.37092381D+00  0.38085041D+00  0.39077981D+00  0.40071210D+00  0.41064734D+00  0.42058561D+00  0.43052700D+00  0.44047157D+00  0.45041941D+00  0.46037059D+00  0.47032518D+00  0.48028327D+00  0.49024493D+00  0.50021024D+00  0.51017929D+00  0.52015214D+00  0.53012888D+00  0.54010958D+00  0.55009434D+00  0.56008322D+00  0.57007632D+00  0.58007370D+00  0.59007545D+00  0.60008167D+00  0.61009241D+00  0.62010778D+00  0.63012786D+00  0.64015272D+00  0.65018246D+00  0.66021715D+00  0.67025690D+00  0.68030177D+00  0.69035187D+00  0.70040727D+00  0.71046808D+00  0.72053437D+00  0.73060624D+00  0.74068378D+00  0.75076708D+00  0.76085625D+00  0.77095136D+00  0.78105253D+00  0.79115985D+00  0.80127341D+00  0.81139332D+00  0.82151968D+00  0.83165259D+00  0.84179217D+00  0.85193852D+00  0.86209175D+00  0.87225198D+00  0.88241933D+00  0.89259391D+00  0.90277586D+00  0.91296530D+00  0.92316238D+00  0.93336722D+00  0.94358000D+00  0.95380085D+00  0.96402997D+00  0.97426754D+00  0.98451377D+00  0.99476895D+00  0.34419899D+04  0.50502506D+01  0.34423253D+04
  0.49481652D-02  0.14844530D-01  0.24741000D-01  0.34637645D-01  0.44534534D-01  0.54431738D-01  0.64329326D-01  0.74227367D-01  0.84125932D-01  0.94025089D-01  0.10392491D+00  0.11382546D+00  0.12372681D+00  0.13362903D+00  0.14353219D+00  0.15343635D+00  0.16334159D+00  0.17324798D+00  0.18315557D+00  0.19306444D+00  0.20297466D+00  0.21288629D+00  0.22279940D+00  0.23271406D+00  0.24263033D+00  0.25254828D+00  0.26246797D+00  0.27238947D+00  0.28231285D+00  0.29223816D+00  0.30216547D+00  0.31209485D+00  0.32202636D+00  0.33196006D+00  0.34189601D+00  0.35183427D+00  0.36177490D+00  0.37171797D+00  0.38166354D+00  0.39161166D+00  0.40156239D+00  0.41151579D+00  0.42147191D+00  0.43143082D+00  0.44139256D+00  0.45135720D+00  0.46132478D+00  0.47129537D+00  0.48126901D+00  0.49124575D+00  0.50122564D+00  0.51120874D+00  0.52119510D+00  0.53118475D+00  0.54117775D+00  0.55117415D+00  0.56117398D+00  0.57117730D+00  0.58118413D+00  0.59119454D+00  0.60120855D+00  0.61122620D+00  0.62124753D+00  0.63127258D+00  0.64130139D+00  0.65133398D+00  0.66137038D+00  0.67141064D+00  0.68145477D+00  0.69150280D+00  0.70155476D+00  0.71161068D+00  0.72167057D+00  0.73173445D+00  0.74180235D+00  0.75187428D+00  0.76195026D+00  0.77203029D+00  0.78211439D+00  0.79220257D+00  0.80229482D+00  0.81239117D+00  0.82249160D+00  0.83259612D+00  0.84270473D+00  0.85281742D+00  0.86293417D+00  0.87305499D+00  0.88317986D+00  0.89330876D+00  0.90344168D+00  0.91357859D+00  0.92371947D+00  0.93386430D+00  0.94401305D+00  0.95416569D+00  0.96432219D+00  0.97448252D+00  0.98464667D+00  0.99481460D+00  0.26366826D+04  0.60755019D+01  0.26369418D+04
  0.50347866D-02  0.15104363D-01  0.25173950D-01  0.35243554D-01  0.45313181D-01  0.55382839D-01  0.65452532D-01  0.75522265D-01  0.85592045D-01  0.95661874D-01  0.10573176D+00  0.11580169D+00  0.12587169D+00  0.13594174D+00  0.14601184D+00  0.15608201D+00  0.16615222D+00  0.17622248D+00  0.18629278D+00  0.19636311D+00  0.20643347D+00  0.21650383D+00  0.22657420D+00  0.23664455D+00  0.24671487D+00  0.25678513D+00  0.26685532D+00  0.27692541D+00  0.28699537D+00  0.29706518D+00  0.30713481D+00  0.31720421D+00  0.32727335D+00  0.33734219D+00  0.34741069D+00  0.35747880D+00  0.36754647D+00  0.37761364D+00  0.38768027D+00  0.39774627D+00  0.40781161D+00  0.41787619D+00  0.42793996D+00  0.43800283D+00  0.44806472D+00  0.45812555D+00  0.46818522D+00  0.47824365D+00  0.48830073D+00  0.49835636D+00  0.50841042D+00  0.51846281D+00  0.52851341D+00  0.53856208D+00  0.54860870D+00  0.55865313D+00  0.56869522D+00  0.57873484D+00  0.58877183D+00  0.59880601D+00  0.60883724D+00  0.61886533D+00  0.62889010D+00  0.63891137D+00  0.64892894D+00  0.65894261D+00  0.66895218D+00  0.67895741D+00  0.68895810D+00  0.69895400D+00  0.70894489D+00  0.71893050D+00  0.72891059D+00  0.73888488D+00  0.74885311D+00  0.75881498D+00  0.76877022D+00  0.77871850D+00  0.78865953D+00  0.79859298D+00  0.80851852D+00  0.81843579D+00  0.82834446D+00  0.83824414D+00  0.84813447D+00  0.85801504D+00  0.86788545D+00  0.87774529D+00  0.88759412D+00  0.89743149D+00  0.90725694D+00  0.91706996D+00  0.92687007D+00  0.93665673D+00  0.94642938D+00  0.95618745D+00  0.96593029D+00  0.97565725D+00  0.98536759D+00  0.99506045D+00  0.19776864D+04  0.71058794D+01  0.19778909D+04
  0.52918552D-02  0.15875457D-01  0.26458733D-01  0.37041467D-01  0.47623438D-01  0.58204429D-01  0.68784217D-01  0.79362579D-01  0.89939291D-01  0.10051412D+00  0.11108685D+00  0.12165723D+00  0.13222503D+00  0.14279001D+00  0.15335192D+00  0.16391051D+00  0.17446553D+00  0.18501671D+00  0.19556380D+00  0.20610651D+00  0.21664458D+00  0.22717771D+00  0.23770562D+00  0.24822801D+00  0.25874458D+00  0.26925500D+00  0.27975897D+00  0.29025615D+00  0.30074621D+00  0.31122880D+00  0.32170357D+00  0.33217016D+00  0.34262819D+00  0.35307728D+00  0.36351704D+00  0.37394708D+00  0.38436698D+00  0.39477632D+00  0.40517466D+00  0.41556158D+00  0.42593662D+00  0.43629932D+00  0.44664920D+00  0.45698579D+00  0.46730859D+00  0.47761709D+00  0.48791079D+00  0.49818916D+00  0.50845166D+00  0.51869775D+00  0.52892687D+00  0.53913846D+00  0.54933194D+00  0.55950673D+00  0.56966222D+00  0.57979781D+00  0.58991290D+00  0.60000684D+00  0.61007902D+00  0.62012879D+00  0.63015549D+00  0.64015847D+00  0.65013707D+00  0.66009060D+00  0.67001840D+00  0.67991977D+00  0.68979401D+00  0.69964043D+00  0.70945833D+00  0.71924698D+00  0.72900568D+00  0.73873370D+00  0.74843032D+00  0.75809481D+00  0.76772644D+00  0.77732447D+00  0.78688817D+00  0.79641680D+00  0.80590961D+00  0.81536587D+00  0.82478483D+00  0.83416573D+00  0.84350784D+00  0.85281039D+00  0.86207265D+00  0.87129385D+00  0.88047324D+00  0.88961007D+00  0.89870356D+00  0.90775294D+00  0.91675745D+00  0.92571628D+00  0.93462863D+00  0.94349370D+00  0.95231063D+00  0.96107854D+00  0.96979649D+00  0.97846349D+00  0.98707841D+00  0.99563988D+00  0.14600927D+04  0.81414088D+01  0.14602643D+04
  0.59342086D-02  0.17802128D-01  0.29668552D-01  0.41532483D-01  0.53392919D-01  0.65248854D-01  0.77099275D-01  0.88943163D-01  0.10077949D+00  0.11260722D+00  0.12442531D+00  0.13623269D+00  0.14802830D+00  0.15981105D+00  0.17157985D+00  0.18333356D+00  0.19507108D+00  0.20679125D+00  0.21849290D+00  0.23017487D+00  0.24183594D+00  0.25347492D+00  0.26509056D+00  0.27668162D+00  0.28824683D+00  0.29978491D+00  0.31129456D+00  0.32277447D+00  0.33422330D+00  0.34563973D+00  0.35702238D+00  0.36836990D+00  0.37968090D+00  0.39095401D+00  0.40218783D+00  0.41338096D+00  0.42453201D+00  0.43563956D+00  0.44670222D+00  0.45771858D+00  0.46868725D+00  0.47960685D+00  0.49047598D+00  0.50129328D+00  0.51205739D+00  0.52276698D+00  0.53342072D+00  0.54401731D+00  0.55455548D+00  0.56503397D+00  0.57545156D+00  0.58580705D+00  0.59609928D+00  0.60632712D+00  0.61648946D+00  0.62658526D+00  0.63661350D+00  0.64657319D+00  0.65646340D+00  0.66628324D+00  0.67603186D+00  0.68570846D+00  0.69531227D+00  0.70484259D+00  0.71429875D+00  0.72368013D+00  0.73298617D+00  0.74221634D+00  0.75137016D+00  0.76044721D+00  0.76944711D+00  0.77836952D+00  0.78721416D+00  0.79598077D+00  0.80466916D+00  0.81327916D+00  0.82181065D+00  0.83026356D+00  0.83863783D+00  0.84693347D+00  0.85515051D+00  0.86328900D+00  0.87134904D+00  0.87933076D+00  0.88723430D+00  0.89505983D+00  0.90280755D+00  0.91047768D+00  0.91807043D+00  0.92558605D+00  0.93302480D+00  0.94038692D+00  0.94767268D+00  0.95488233D+00  0.96201607D+00  0.96907412D+00  0.97605661D+00  0.98296365D+00  0.98979517D+00  0.99655086D+00  0.10691875D+04  0.91821158D+01  0.10693476D+04
  0.75546770D-02  0.22661642D-01  0.37761436D-01  0.52849266D-01  0.67920320D-01  0.82969760D-01  0.97992717D-01  0.11298428D+00  0.12793952D+00  0.14285342D+00  0.15772098D+00  0.17253710D+00  0.18729668D+00  0.20199457D+00  0.21662561D+00  0.23118461D+00  0.24566638D+00  0.26006574D+00  0.27437753D+00  0.28859663D+00  0.30271799D+00  0.31673661D+00  0.33064760D+00  0.34444620D+00  0.35812777D+00  0.37168783D+00  0.38512209D+00  0.39842644D+00  0.41159700D+00  0.42463011D+00  0.43752235D+00  0.45027058D+00  0.46287191D+00  0.47532373D+00  0.48762373D+00  0.49976986D+00  0.51176039D+00  0.52359385D+00  0.53526907D+00  0.54678518D+00  0.55814154D+00  0.56933782D+00  0.58037391D+00  0.59124998D+00  0.60196639D+00  0.61252376D+00  0.62292288D+00  0.63316477D+00  0.64325060D+00  0.65318171D+00  0.66295960D+00  0.67258588D+00  0.68206232D+00  0.69139076D+00  0.70057315D+00  0.70961153D+00  0.71850800D+00  0.72726472D+00  0.73588391D+00  0.74436781D+00  0.75271871D+00  0.76093892D+00  0.76903076D+00  0.77699655D+00  0.78483864D+00  0.79255934D+00  0.80016097D+00  0.80764583D+00  0.81501621D+00  0.82227436D+00  0.82942251D+00  0.83646286D+00  0.84339760D+00  0.85022885D+00  0.85695871D+00  0.86358927D+00  0.87012254D+00  0.87656050D+00  0.88290511D+00  0.88915826D+00  0.89532182D+00  0.90139759D+00  0.90738736D+00  0.91329284D+00  0.91911572D+00  0.92485764D+00  0.93052020D+00  0.93610494D+00  0.94161336D+00  0.94704694D+00  0.95240706D+00  0.95769509D+00  0.96291232D+00  0.96806002D+00  0.97313936D+00  0.97815150D+00  0.98309749D+00  0.98797830D+00  0.99279475D+00  0.99754746D+00  0.78902598D+03  0.10228026D+02  0.78919427D+03
  0.12305026D-01  0.36895386D-01  0.61426511D-01  0.85858399D-01  0.11015037D+00  0.13426099D+00  0.15814812D+00  0.18176919D+00  0.20508165D+00  0.22804361D+00  0.25061455D+00  0.27275621D+00  0.29443342D+00  0.31561488D+00  0.33627383D+00  0.35638855D+00  0.37594259D+00  0.39492488D+00  0.41332953D+00  0.43115555D+00  0.44840635D+00  0.46508926D+00  0.48121486D+00  0.49679645D+00  0.51184947D+00  0.52639091D+00  0.54043890D+00  0.55401227D+00  0.56713020D+00  0.57981192D+00  0.59207652D+00  0.60394270D+00  0.61542871D+00  0.62655219D+00  0.63733012D+00  0.64777879D+00  0.65791375D+00  0.66774980D+00  0.67730103D+00  0.68658079D+00  0.69560172D+00  0.70437580D+00  0.71291434D+00  0.72122804D+00  0.72932698D+00  0.73722071D+00  0.74491822D+00  0.75242802D+00  0.75975812D+00  0.76691611D+00  0.77390916D+00  0.78074402D+00  0.78742709D+00  0.79396443D+00  0.80036176D+00  0.80662451D+00  0.81275780D+00  0.81876650D+00  0.82465523D+00  0.83042836D+00  0.83609005D+00  0.84164423D+00  0.84709467D+00  0.85244493D+00  0.85769839D+00  0.86285829D+00  0.86792770D+00  0.87290955D+00  0.87780663D+00  0.88262161D+00  0.88735703D+00  0.89201532D+00  0.89659879D+00  0.90110966D+00  0.90555005D+00  0.90992199D+00  0.91422742D+00  0.91846819D+00  0.92264609D+00  0.92676281D+00  0.93081999D+00  0.93481919D+00  0.93876191D+00  0.94264960D+00  0.94648363D+00  0.95026532D+00  0.95399595D+00  0.95767672D+00  0.96130882D+00  0.96489335D+00  0.96843139D+00  0.97192395D+00  0.97537203D+00  0.97877655D+00  0.98213839D+00  0.98545840D+00  0.98873735D+00  0.99197597D+00  0.99517491D+00  0.99833469D+00  0.60586232D+03  0.11279167D+02  0.60605649D+03
