  0.49799415D-02  0.14939843D-01  0.24899802D-01  0.34859855D-01  0.44820040D-01  0.54780395D-01  0.64740958D-01  0.74701764D-01  0.84662853D-01  0.94624261D-01  0.10458602D+00  0.11454818D+00  0.12451076D+00  0.13447381D+00  0.14443736D+00  0.15440145D+00  0.16436610D+00  0.17433136D+00  0.18429726D+00  0.19426383D+00  0.20423111D+00  0.21419913D+00  0.22416792D+00  0.23413752D+00  0.24410794D+00  0.25407924D+00  0.26405142D+00  0.27402453D+00  0.28399860D+00  0.29397364D+00  0.30394970D+00  0.31392678D+00  0.32390493D+00  0.33388415D+00  0.34386449D+00  0.35384596D+00  0.36382858D+00  0.37381237D+00  0.38379735D+00  0.39378355D+00  0.40377098D+00  0.41375965D+00  0.42374958D+00  0.43374079D+00  0.44373328D+00  0.45372708D+00  0.46372219D+00  0.47371861D+00  0.48371637D+00  0.49371545D+00  0.50371588D+00  0.51371764D+00  0.52372075D+00  0.53372519D+00  0.54373098D+00  0.55373810D+00  0.56374656D+00  0.57375634D+00  0.58376743D+00  0.59377982D+00  0.60379351D+00  0.61380847D+00  0.62382468D+00  0.63384214D+00  0.64386081D+00  0.65388067D+00  0.66390170D+00  0.67392387D+00  0.68394713D+00  0.69397147D+00  0.70399684D+00  0.71402321D+00  0.72405052D+00  0.73407874D+00  0.74410781D+00  0.75413769D+00  0.76416832D+00  0.77419963D+00  0.78423157D+00  0.79426408D+00  0.80429707D+00  0.81433048D+00  0.82436423D+00  0.83439824D+00  0.84443242D+00  0.85446667D+00  0.86450091D+00  0.87453503D+00  0.88456893D+00  0.89460249D+00  0.90463559D+00  0.91466811D+00  0.92469992D+00  0.93473087D+00  0.94476082D+00  0.95478961D+00  0.96481708D+00  0.97484304D+00  0.98486730D+00  0.99488964D+00  0.23032972D+05  0.50000000D+00  0.23035271D+05
  0.40702994D-01  0.12146320D+00  0.19931950D+00  0.27041342D+00  0.33150765D+00  0.38216278D+00  0.42395726D+00  0.45887479D+00  0.48857501D+00  0.51429050D+00  0.53690970D+00  0.55707500D+00  0.57525805D+00  0.59181173D+00  0.60700520D+00  0.62104755D+00  0.63410393D+00  0.64630684D+00  0.65776398D+00  0.66856401D+00  0.67878075D+00  0.68847625D+00  0.69770314D+00  0.70650647D+00  0.71492505D+00  0.72299257D+00  0.73073846D+00  0.73818854D+00  0.74536564D+00  0.75229001D+00  0.75897969D+00  0.76545085D+00  0.77171800D+00  0.77779426D+00  0.78369149D+00  0.78942045D+00  0.79499096D+00  0.80041199D+00  0.80569174D+00  0.81083774D+00  0.81585695D+00  0.82075576D+00  0.82554010D+00  0.83021544D+00  0.83478687D+00  0.83925914D+00  0.84363664D+00  0.84792350D+00  0.85212356D+00  0.85624042D+00  0.86027746D+00  0.86423783D+00  0.86812453D+00  0.87194035D+00  0.87568793D+00  0.87936976D+00  0.88298819D+00  0.88654545D+00  0.89004365D+00  0.89348477D+00  0.89687072D+00  0.90020327D+00  0.90348415D+00  0.90671497D+00  0.90989728D+00  0.91303254D+00  0.91612215D+00  0.91916746D+00  0.92216973D+00  0.92513018D+00  0.92804998D+00  0.93093024D+00  0.93377203D+00  0.93657636D+00  0.93934420D+00  0.94207651D+00  0.94477417D+00  0.94743804D+00  0.95006896D+00  0.95266771D+00  0.95523505D+00  0.95777172D+00  0.96027841D+00  0.96275581D+00  0.96520456D+00  0.96762529D+00  0.97001859D+00  0.97238505D+00  0.97472521D+00  0.97703960D+00  0.97932874D+00  0.98159312D+00  0.98383319D+00  0.98604941D+00  0.98824219D+00  0.99041194D+00  0.99255903D+00  0.99468382D+00  0.99678660D+00  0.99886761D+00  0.39301497D+04  0.10025000D+01  0.39320586D+04
  0.43943918D-02  0.13186841D-01  0.21990315D-01  0.30812251D-01  0.39660222D-01  0.48541992D-01  0.57465580D-01  0.66439327D-01  0.75471967D-01  0.84572715D-01  0.93751357D-01  0.10301836D+00  0.11238500D+00  0.12186350D+00  0.13146721D+00  0.14121083D+00  0.15111065D+00  0.16118487D+00  0.17145397D+00  0.18194124D+00  0.19267339D+00  0.20368134D+00  0.21500129D+00  0.22667617D+00  0.23875751D+00  0.25130820D+00  0.26440633D+00  0.27815090D+00  0.29267060D+00  0.30813784D+00  0.32479254D+00  0.34298536D+00  0.36326390D+00  0.38656842D+00  0.41477404D+00  0.45283028D+00  0.53538428D+00  0.70853003D+00  0.73929520D+00  0.75980886D+00  0.77568075D+00  0.78881283D+00  0.80010707D+00  0.81006997D+00  0.81901731D+00  0.82716058D+00  0.83464908D+00  0.84159251D+00  0.84807407D+00  0.85415851D+00  0.85989731D+00  0.86533214D+00  0.87049723D+00  0.87542110D+00  0.88012779D+00  0.88463773D+00  0.88896851D+00  0.89313532D+00  0.89715142D+00  0.90102847D+00  0.90477673D+00  0.90840533D+00  0.91192242D+00  0.91533528D+00  0.91865050D+00  0.92187400D+00  0.92501116D+00  0.92806688D+00  0.93104563D+00  0.93395150D+00  0.93678825D+00  0.93955932D+00  0.94226791D+00  0.94491696D+00  0.94750921D+00  0.95004718D+00  0.95253322D+00  0.95496954D+00  0.95735818D+00  0.95970106D+00  0.96199996D+00  0.96425656D+00  0.96647243D+00  0.96864907D+00  0.97078785D+00  0.97289010D+00  0.97495704D+00  0.97698983D+00  0.97898959D+00  0.98095733D+00  0.98289403D+00  0.98480062D+00  0.98667797D+00  0.98852688D+00  0.99034814D+00  0.99214246D+00  0.99391052D+00  0.99565292D+00  0.99737021D+00  0.99906283D+00  0.50360518D+04  0.15075125D+01  0.50390718D+04
  0.51833924D-02  0.15553678D-01  0.25934486D-01  0.36332900D-01  0.46756108D-01  0.57211448D-01  0.67706459D-01  0.78248928D-01  0.88846951D-01  0.99508988D-01  0.11024393D+00  0.12106117D+00  0.13197069D+00  0.14298317D+00  0.15411010D+00  0.16536388D+00  0.17675803D+00  0.18830732D+00  0.20002802D+00  0.21193813D+00  0.22405773D+00  0.23640938D+00  0.24901857D+00  0.26191433D+00  0.27513003D+00  0.28870431D+00  0.30268239D+00  0.31711776D+00  0.33207439D+00  0.34762980D+00  0.36387928D+00  0.38094191D+00  0.39896924D+00  0.41815818D+00  0.43877047D+00  0.46116267D+00  0.48583220D+00  0.51348218D+00  0.54507968D+00  0.58171424D+00  0.62344538D+00  0.66640924D+00  0.70394518D+00  0.73365630D+00  0.75701756D+00  0.77590104D+00  0.79163636D+00  0.80508875D+00  0.81682695D+00  0.82723704D+00  0.83659036D+00  0.84508380D+00  0.85286429D+00  0.86004414D+00  0.86671105D+00  0.87293475D+00  0.87877160D+00  0.88426773D+00  0.88946145D+00  0.89438484D+00  0.89906509D+00  0.90352543D+00  0.90778586D+00  0.91186372D+00  0.91577415D+00  0.91953045D+00  0.92314436D+00  0.92662630D+00  0.92998557D+00  0.93323048D+00  0.93636851D+00  0.93940641D+00  0.94235029D+00  0.94520570D+00  0.94797769D+00  0.95067090D+00  0.95328954D+00  0.95583750D+00  0.95831836D+00  0.96073542D+00  0.96309171D+00  0.96539007D+00  0.96763311D+00  0.96982326D+00  0.97196278D+00  0.97405378D+00  0.97609822D+00  0.97809792D+00  0.98005461D+00  0.98196987D+00  0.98384521D+00  0.98568202D+00  0.98748162D+00  0.98924520D+00  0.99097390D+00  0.99266876D+00  0.99433074D+00  0.99596071D+00  0.99755941D+00  0.99912741D+00  0.38960407D+04  0.20150501D+01  0.38985763D+04
  0.14570289D-01  0.43630070D-01  0.72452082D-01  0.10089319D+00  0.12883114D+00  0.15616861D+00  0.18283511D+00  0.20878605D+00  0.23399998D+00  0.25847542D+00  0.28222684D+00  0.30528086D+00  0.32767322D+00  0.34944600D+00  0.37064535D+00  0.39132001D+00  0.41152025D+00  0.43129695D+00  0.45070111D+00  0.46978374D+00  0.48859570D+00  0.50718754D+00  0.52560960D+00  0.54391197D+00  0.56214416D+00  0.58035434D+00  0.59858817D+00  0.61688641D+00  0.63528073D+00  0.65378704D+00  0.67239559D+00  0.69105712D+00  0.70966690D+00  0.72805274D+00  0.74597685D+00  0.76316294D+00  0.77934796D+00  0.79433778D+00  0.80803925D+00  0.82045695D+00  0.83166594D+00  0.84177931D+00  0.85092259D+00  0.85921801D+00  0.86677675D+00  0.87369623D+00  0.88006008D+00  0.88593937D+00  0.89139424D+00  0.89647558D+00  0.90122651D+00  0.90568371D+00  0.90987854D+00  0.91383790D+00  0.91758497D+00  0.92113987D+00  0.92452010D+00  0.92774095D+00  0.93081590D+00  0.93375681D+00  0.93657421D+00  0.93927745D+00  0.94187492D+00  0.94437410D+00  0.94678173D+00  0.94910390D+00  0.95134611D+00  0.95351335D+00  0.95561016D+00  0.95764068D+00  0.95960871D+00  0.96151772D+00  0.96337091D+00  0.96517120D+00  0.96692132D+00  0.96862378D+00  0.97028088D+00  0.97189479D+00  0.97346749D+00  0.97500085D+00  0.97649659D+00  0.97795633D+00  0.97938158D+00  0.98077374D+00  0.98213414D+00  0.98346401D+00  0.98476451D+00  0.98603673D+00  0.98728168D+00  0.98850032D+00  0.98969354D+00  0.99086219D+00  0.99200703D+00  0.99312882D+00  0.99422822D+00  0.99530588D+00  0.99636237D+00  0.99739821D+00  0.99841384D+00  0.99940955D+00  0.23036118D+04  0.25251253D+01  0.23059746D+04
  0.71702430D-02  0.21525471D-01  0.35925144D-01  0.50399621D-01  0.64980358D-01  0.79700395D-01  0.94594915D-01  0.10970187D+00  0.12506266D+00  0.14072302D+00  0.15673393D+00  0.17315286D+00  0.19004511D+00  0.20748539D+00  0.22555968D+00  0.24436709D+00  0.26402163D+00  0.28465296D+00  0.30640495D+00  0.32942895D+00  0.35386672D+00  0.37981530D+00  0.40726631D+00  0.43602438D+00  0.46564327D+00  0.49545451D+00  0.52473026D+00  0.55289789D+00  0.57966241D+00  0.60499128D+00  0.62902970D+00  0.65201887D+00  0.67424641D+00  0.69602568D+00  0.71769530D+00  0.73962642D+00  0.76221748D+00  0.78580419D+00  0.81027638D+00  0.83424541D+00  0.85516688D+00  0.87173595D+00  0.88454760D+00  0.89466056D+00  0.90289336D+00  0.90978783D+00  0.91569759D+00  0.92085911D+00  0.92543574D+00  0.92954398D+00  0.93326937D+00  0.93667635D+00  0.93981455D+00  0.94272292D+00  0.94543262D+00  0.94796886D+00  0.95035238D+00  0.95260040D+00  0.95472739D+00  0.95674560D+00  0.95866552D+00  0.96049618D+00  0.96224541D+00  0.96392007D+00  0.96552614D+00  0.96706894D+00  0.96855317D+00  0.96998301D+00  0.97136222D+00  0.97269417D+00  0.97398190D+00  0.97522815D+00  0.97643543D+00  0.97760600D+00  0.97874194D+00  0.97984515D+00  0.98091738D+00  0.98196022D+00  0.98297515D+00  0.98396353D+00  0.98492662D+00  0.98586560D+00  0.98678154D+00  0.98767546D+00  0.98854829D+00  0.98940091D+00  0.99023414D+00  0.99104873D+00  0.99184541D+00  0.99262483D+00  0.99338762D+00  0.99413435D+00  0.99486557D+00  0.99558177D+00  0.99628344D+00  0.99697101D+00  0.99764487D+00  0.99830538D+00  0.99895283D+00  0.99958746D+00  0.12976053D+04  0.30377509D+01  0.12996952D+04
  0.52229831D-02  0.15666958D-01  0.26105013D-01  0.36533377D-01  0.46948523D-01  0.57347239D-01  0.67726710D-01  0.78084597D-01  0.88419120D-01  0.98729129D-01  0.10901415D+00  0.11927443D+00  0.12951097D+00  0.13972556D+00  0.14992086D+00  0.16010041D+00  0.17026872D+00  0.18043126D+00  0.19059457D+00  0.20076629D+00  0.21095529D+00  0.22117183D+00  0.23142767D+00  0.24173632D+00  0.25211324D+00  0.26257621D+00  0.27314583D+00  0.28384604D+00  0.29470498D+00  0.30575599D+00  0.31703907D+00  0.32860292D+00  0.34050791D+00  0.35283045D+00  0.36566957D+00  0.37915759D+00  0.39347804D+00  0.40889817D+00  0.42583282D+00  0.44498663D+00  0.46773401D+00  0.49749396D+00  0.54965283D+00  0.65469462D+00  0.69114582D+00  0.71354132D+00  0.73077728D+00  0.74529234D+00  0.75814641D+00  0.76991487D+00  0.78095990D+00  0.79153884D+00  0.80185750D+00  0.81210307D+00  0.82247193D+00  0.83320366D+00  0.84464048D+00  0.85736223D+00  0.87257458D+00  0.89344767D+00  0.92093093D+00  0.93667489D+00  0.94533916D+00  0.95128658D+00  0.95584291D+00  0.95955324D+00  0.96269300D+00  0.96542076D+00  0.96783627D+00  0.97000648D+00  0.97197855D+00  0.97378700D+00  0.97545790D+00  0.97701142D+00  0.97846351D+00  0.97982700D+00  0.98111238D+00  0.98232832D+00  0.98348210D+00  0.98457987D+00  0.98562689D+00  0.98662767D+00  0.98758615D+00  0.98850575D+00  0.98938950D+00  0.99024004D+00  0.99105973D+00  0.99185069D+00  0.99261478D+00  0.99335370D+00  0.99406896D+00  0.99476194D+00  0.99543386D+00  0.99608587D+00  0.99671899D+00  0.99733413D+00  0.99793214D+00  0.99851376D+00  0.99907962D+00  0.99963026D+00  0.95874735D+03  0.35529397D+01  0.96054127D+03
  0.89172915D-02  0.26908280D-01  0.45385106D-01  0.64730068D-01  0.85422843D-01  0.10809125D+00  0.13352281D+00  0.16240624D+00  0.19421323D+00  0.22583822D+00  0.25380725D+00  0.27731989D+00  0.29719482D+00  0.31439467D+00  0.32964550D+00  0.34345318D+00  0.35617128D+00  0.36805357D+00  0.37928831D+00  0.39002021D+00  0.40036460D+00  0.41041698D+00  0.42025964D+00  0.42996670D+00  0.43960820D+00  0.44925389D+00  0.45897713D+00  0.46885971D+00  0.47899825D+00  0.48951416D+00  0.50057014D+00  0.51240078D+00  0.52537587D+00  0.54015327D+00  0.55814900D+00  0.58385778D+00  0.68093048D+00  0.71462482D+00  0.73102404D+00  0.74295543D+00  0.75266426D+00  0.76101540D+00  0.76844402D+00  0.77520370D+00  0.78145700D+00  0.78731543D+00  0.79285957D+00  0.79815017D+00  0.80323469D+00  0.80815145D+00  0.81293230D+00  0.81760455D+00  0.82219228D+00  0.82671739D+00  0.83120048D+00  0.83566155D+00  0.84012077D+00  0.84459922D+00  0.84911981D+00  0.85370837D+00  0.85839524D+00  0.86321750D+00  0.86822242D+00  0.87347320D+00  0.87905898D+00  0.88511391D+00  0.89185767D+00  0.89969455D+00  0.90951032D+00  0.92373970D+00  0.94330910D+00  0.95479895D+00  0.96131122D+00  0.96585910D+00  0.96938365D+00  0.97227871D+00  0.97474559D+00  0.97690117D+00  0.97881953D+00  0.98055063D+00  0.98212984D+00  0.98358315D+00  0.98493024D+00  0.98618640D+00  0.98736374D+00  0.98847204D+00  0.98951930D+00  0.99051217D+00  0.99145621D+00  0.99235614D+00  0.99321600D+00  0.99403926D+00  0.99482893D+00  0.99558764D+00  0.99631769D+00  0.99702112D+00  0.99769971D+00  0.99835503D+00  0.99898845D+00  0.99960113D+00  0.24671138D+04  0.40707044D+01  0.24712868D+04
  0.18686562D-02  0.56074596D-02  0.93507467D-02  0.13101538D-01  0.16862901D-01  0.20637974D-01  0.24429981D-01  0.28242261D-01  0.32078290D-01  0.35941708D-01  0.39836352D-01  0.43766289D-01  0.47735856D-01  0.51749707D-01  0.55812862D-01  0.59930777D-01  0.64109409D-01  0.68355313D-01  0.72675740D-01  0.77078774D-01  0.81573486D-01  0.86170134D-01  0.90880412D-01  0.95717762D-01  0.10069779D+00  0.10583880D+00  0.11116248D+00  0.11669494D+00  0.12246797D+00  0.12852102D+00  0.13490397D+00  0.14168142D+00  0.14893939D+00  0.15679656D+00  0.16542412D+00  0.17508417D+00  0.18621262D+00  0.19963077D+00  0.21725391D+00  0.24637378D+00  0.35502676D+00  0.39262869D+00  0.41557311D+00  0.43381877D+00  0.44973330D+00  0.46433382D+00  0.47819258D+00  0.49170160D+00  0.50518375D+00  0.51896010D+00  0.53341667D+00  0.54911367D+00  0.56704663D+00  0.58954986D+00  0.62687261D+00  0.75663212D+00  0.79648883D+00  0.84024199D+00  0.91679597D+00  0.92777940D+00  0.93477320D+00  0.94007210D+00  0.94440152D+00  0.94809393D+00  0.95133197D+00  0.95422769D+00  0.95685519D+00  0.95926624D+00  0.96149855D+00  0.96358052D+00  0.96553408D+00  0.96737660D+00  0.96912205D+00  0.97078186D+00  0.97236553D+00  0.97388100D+00  0.97533504D+00  0.97673344D+00  0.97808118D+00  0.97938262D+00  0.98064158D+00  0.98186142D+00  0.98304513D+00  0.98419537D+00  0.98531453D+00  0.98640475D+00  0.98746800D+00  0.98850604D+00  0.98952050D+00  0.99051287D+00  0.99148452D+00  0.99243674D+00  0.99337070D+00  0.99428752D+00  0.99518827D+00  0.99607395D+00  0.99694557D+00  0.99780409D+00  0.99865051D+00  0.99948595D+00  0.25248727D+04  0.45910579D+01  0.25279318D+04
  0.44637029D-02  0.13408698D-01  0.22406936D-01  0.31495525D-01  0.40714091D-01  0.50106016D-01  0.59719940D-01  0.69611668D-01  0.79846662D-01  0.90503334D-01  0.10167752D+00  0.11348859D+00  0.12608782D+00  0.13966957D+00  0.15448468D+00  0.17085198D+00  0.18915083D+00  0.20974497D+00  0.23273999D+00  0.25756485D+00  0.28285426D+00  0.30718309D+00  0.32985832D+00  0.35089118D+00  0.37061570D+00  0.38944871D+00  0.40781366D+00  0.42614875D+00  0.44496105D+00  0.46494249D+00  0.48724907D+00  0.51439379D+00  0.55505273D+00  0.64173228D+00  0.68546671D+00  0.71049432D+00  0.72984620D+00  0.74659694D+00  0.76205155D+00  0.77696948D+00  0.79191121D+00  0.80735565D+00  0.82364898D+00  0.84060878D+00  0.85690288D+00  0.87080733D+00  0.88190493D+00  0.89075998D+00  0.89801276D+00  0.90412578D+00  0.90940620D+00  0.91405890D+00  0.91822436D+00  0.92200196D+00  0.92546412D+00  0.92866505D+00  0.93164628D+00  0.93444030D+00  0.93707298D+00  0.93956527D+00  0.94193432D+00  0.94419439D+00  0.94635746D+00  0.94843366D+00  0.95043170D+00  0.95235905D+00  0.95422226D+00  0.95602702D+00  0.95777835D+00  0.95948072D+00  0.96113808D+00  0.96275400D+00  0.96433166D+00  0.96587397D+00  0.96738356D+00  0.96886283D+00  0.97031397D+00  0.97173903D+00  0.97313985D+00  0.97451819D+00  0.97587564D+00  0.97721371D+00  0.97853382D+00  0.97983731D+00  0.98112543D+00  0.98239938D+00  0.98366029D+00  0.98490925D+00  0.98614728D+00  0.98737540D+00  0.98859455D+00  0.98980569D+00  0.99100970D+00  0.99220748D+00  0.99339987D+00  0.99458771D+00  0.99577182D+00  0.99695308D+00  0.99813234D+00  0.99931066D+00  0.17037175D+04  0.51140132D+01  0.17051622D+04
