 -0.7767221482D+00 -0.3611357516D+00  0.9926283880D-02  0.3319400967D+00  0.5994499058D+00  0.8057701644D+00  0.9425602510D+00  0.9992000608D+00  0.9618614407D+00  0.8121500986D+00  0.5253807715D+00  0.7050839722D-01 -0.5668666309D+00 -0.9035141464D+00  0.6208110497D+00  0.8610530400D+00  0.9299695696D+00  0.9596391514D+00  0.9748289568D+00  0.9834381051D+00  0.9886621966D+00  0.9919939540D+00  0.9942035063D+00  0.9957146280D+00  0.9967751705D+00  0.9975353824D+00  0.9980902101D+00  0.9985025187D+00  0.9988134962D+00  0.9990503614D+00  0.9992332688D+00  0.9993758911D+00  0.9994884377D+00  0.9995776853D+00  0.9996488654D+00  0.9997066463D+00  0.9997533462D+00  0.9997916169D+00  0.9998231169D+00  0.9998491944D+00  0.9998709779D+00  0.9998890485D+00  0.9999041834D+00  0.9999169922D+00  0.9999277979D+00  0.9999369889D+00  0.9999449877D+00  0.9999516195D+00  0.9999574535D+00  0.9999624108D+00  0.9999668042D+00  0.9999706040D+00  0.9999737811D+00  0.9999767016D+00  0.9999791302D+00  0.9999813564D+00  0.9999833107D+00  0.9999849805D+00  0.9999864823D+00  0.9999877713D+00  0.9999889642D+00  0.9999899991D+00  0.9999909942D+00  0.9999917931D+00  0.9999925564D+00  0.9999932316D+00  0.9999937768D+00  0.9999943305D+00  0.9999948452D+00  0.9999952550D+00  0.9999956724D+00  0.9999959946D+00  0.9999963154D+00  0.9999966241D+00  0.9999968752D+00  0.9999971191D+00  0.9999973680D+00  0.9999975457D+00  0.9999977488D+00  0.9999979239D+00  0.9999980680D+00  0.9999981934D+00  0.9999983455D+00  0.9999984461D+00  0.9999985492D+00  0.9999986449D+00  0.9999987509D+00  0.9999988269D+00  0.9999989144D+00  0.9999989690D+00  0.9999990558D+00  0.9999991037D+00  0.9999991759D+00  0.9999992220D+00  0.9999992799D+00  0.9999993125D+00  0.9999993594D+00  0.9999993938D+00  0.9999994240D+00  0.9999994630D+00  0.2762906095D+04  0.4658075117D+02
 -0.7807944622D+00 -0.3721542647D+00 -0.6258633016D-02  0.3126364521D+00  0.5794167860D+00  0.7878452954D+00  0.9301808900D+00  0.9966285417D+00  0.9745230653D+00  0.8471373560D+00  0.5921032046D+00  0.1806314082D+00 -0.4104951464D+00 -0.9969559547D+00  0.4315588437D+00  0.8255180771D+00  0.9160111493D+00  0.9526416547D+00  0.9708442242D+00  0.9809770890D+00  0.9870541056D+00  0.9908992513D+00  0.9934332724D+00  0.9951580400D+00  0.9963630966D+00  0.9972253163D+00  0.9978539308D+00  0.9983189267D+00  0.9986693679D+00  0.9989359456D+00  0.9991414479D+00  0.9993018193D+00  0.9994278950D+00  0.9995276812D+00  0.9996078469D+00  0.9996723573D+00  0.9997248585D+00  0.9997675719D+00  0.9998027155D+00  0.9998317950D+00  0.9998560068D+00  0.9998762158D+00  0.9998931371D+00  0.9999074459D+00  0.9999195164D+00  0.9999297999D+00  0.9999386835D+00  0.9999460998D+00  0.9999526176D+00  0.9999581405D+00  0.9999630049D+00  0.9999671853D+00  0.9999708087D+00  0.9999740152D+00  0.9999767594D+00  0.9999792540D+00  0.9999813697D+00  0.9999832610D+00  0.9999849883D+00  0.9999864108D+00  0.9999877718D+00  0.9999888695D+00  0.9999899319D+00  0.9999908494D+00  0.9999917020D+00  0.9999924529D+00  0.9999931234D+00  0.9999937106D+00  0.9999942213D+00  0.9999947512D+00  0.9999951450D+00  0.9999955558D+00  0.9999959133D+00  0.9999962682D+00  0.9999965368D+00  0.9999967940D+00  0.9999970717D+00  0.9999973021D+00  0.9999974866D+00  0.9999976754D+00  0.9999978421D+00  0.9999980049D+00  0.9999981341D+00  0.9999982860D+00  0.9999984068D+00  0.9999985030D+00  0.9999986153D+00  0.9999987098D+00  0.9999987907D+00  0.9999988730D+00  0.9999989433D+00  0.9999990040D+00  0.9999990832D+00  0.9999991316D+00  0.9999991965D+00  0.9999992314D+00  0.9999992845D+00  0.9999993339D+00  0.9999993616D+00  0.9999994031D+00  0.2690676788D+04  0.4721365493D+02
 -0.7791608400D+00 -0.3677009371D+00  0.3359308390D-03  0.3205726564D+00  0.5877396708D+00  0.7953937183D+00  0.9355175286D+00  0.9979325408D+00  0.9694291000D+00  0.8324894336D+00  0.5636164592D+00  0.1327613927D+00 -0.4806065405D+00 -0.9911942598D+00  0.5379825718D+00  0.8439831929D+00  0.9231581659D+00  0.9562076467D+00  0.9728716386D+00  0.9822290300D+00  0.9878728623D+00  0.9914565465D+00  0.9938258028D+00  0.9954415077D+00  0.9965736606D+00  0.9973831981D+00  0.9979749236D+00  0.9984132879D+00  0.9987429690D+00  0.9989947741D+00  0.9991885790D+00  0.9993398867D+00  0.9994586442D+00  0.9995532554D+00  0.9996291078D+00  0.9996898508D+00  0.9997395488D+00  0.9997800820D+00  0.9998131647D+00  0.9998407647D+00  0.9998636162D+00  0.9998827681D+00  0.9998988702D+00  0.9999123148D+00  0.9999237884D+00  0.9999336092D+00  0.9999418718D+00  0.9999490360D+00  0.9999551311D+00  0.9999603754D+00  0.9999649737D+00  0.9999689872D+00  0.9999724261D+00  0.9999754066D+00  0.9999779929D+00  0.9999803577D+00  0.9999823354D+00  0.9999841525D+00  0.9999857212D+00  0.9999871411D+00  0.9999883933D+00  0.9999894851D+00  0.9999904777D+00  0.9999913388D+00  0.9999921626D+00  0.9999928323D+00  0.9999934953D+00  0.9999940089D+00  0.9999945585D+00  0.9999950070D+00  0.9999954374D+00  0.9999958006D+00  0.9999961230D+00  0.9999964346D+00  0.9999967137D+00  0.9999969939D+00  0.9999972227D+00  0.9999974126D+00  0.9999976271D+00  0.9999977815D+00  0.9999979416D+00  0.9999980987D+00  0.9999982296D+00  0.9999983600D+00  0.9999984710D+00  0.9999985966D+00  0.9999986811D+00  0.9999987763D+00  0.9999988490D+00  0.9999989335D+00  0.9999990065D+00  0.9999990600D+00  0.9999991108D+00  0.9999991741D+00  0.9999992328D+00  0.9999992765D+00  0.9999993156D+00  0.9999993613D+00  0.9999994026D+00  0.9999994384D+00  0.2690676788D+04  0.4784972320D+02
 -0.7775306884D+00 -0.3632604724D+00  0.6903660324D-02  0.3284607961D+00  0.5959819011D+00  0.8028130162D+00  0.9406511829D+00  0.9989216360D+00  0.9638477167D+00  0.8170858824D+00  0.5339601537D+00  0.8318045565D-01 -0.5516908368D+00 -0.9234227928D+00  0.6138292070D+00  0.8597514316D+00  0.9295120263D+00  0.9594326986D+00  0.9747242538D+00  0.9833791431D+00  0.9886275196D+00  0.9919733625D+00  0.9941900250D+00  0.9957061000D+00  0.9967688198D+00  0.9975306948D+00  0.9980874382D+00  0.9985008881D+00  0.9988119869D+00  0.9990494045D+00  0.9992327465D+00  0.9993755974D+00  0.9994877520D+00  0.9995771762D+00  0.9996486444D+00  0.9997065093D+00  0.9997532154D+00  0.9997915742D+00  0.9998230977D+00  0.9998492601D+00  0.9998707556D+00  0.9998889371D+00  0.9999041128D+00  0.9999169902D+00  0.9999278216D+00  0.9999370535D+00  0.9999449015D+00  0.9999516104D+00  0.9999574374D+00  0.9999624291D+00  0.9999667715D+00  0.9999706011D+00  0.9999738241D+00  0.9999766537D+00  0.9999791763D+00  0.9999813757D+00  0.9999832785D+00  0.9999849603D+00  0.9999864898D+00  0.9999878416D+00  0.9999889610D+00  0.9999900281D+00  0.9999909926D+00  0.9999918093D+00  0.9999925150D+00  0.9999932086D+00  0.9999937888D+00  0.9999943698D+00  0.9999948042D+00  0.9999952644D+00  0.9999956377D+00  0.9999960263D+00  0.9999963455D+00  0.9999966487D+00  0.9999968861D+00  0.9999971377D+00  0.9999973481D+00  0.9999975575D+00  0.9999977354D+00  0.9999978934D+00  0.9999980701D+00  0.9999981962D+00  0.9999983242D+00  0.9999984468D+00  0.9999985455D+00  0.9999986514D+00  0.9999987342D+00  0.9999988379D+00  0.9999989205D+00  0.9999989809D+00  0.9999990404D+00  0.9999991049D+00  0.9999991777D+00  0.9999992131D+00  0.9999992787D+00  0.9999993260D+00  0.9999993532D+00  0.9999994008D+00  0.9999994233D+00  0.9999994684D+00  0.2690676788D+04  0.4848897182D+02
 -0.7817101681D+00 -0.3745774423D+00 -0.9735680016D-02  0.3085885385D+00  0.5753173075D+00  0.7842562500D+00  0.9277183233D+00  0.9959755049D+00  0.9764471626D+00  0.8525076179D+00  0.6018849374D+00  0.1957254823D+00 -0.3905547417D+00 -0.9923396514D+00  0.4071957258D+00  0.8222682908D+00  0.9148927028D+00  0.9521292245D+00  0.9705728393D+00  0.9808190092D+00  0.9869567325D+00  0.9908351132D+00  0.9933901564D+00  0.9951278962D+00  0.9963423913D+00  0.9972101950D+00  0.9978418717D+00  0.9983105716D+00  0.9986627628D+00  0.9989309722D+00  0.9991373623D+00  0.9992984485D+00  0.9994252911D+00  0.9995258136D+00  0.9996062695D+00  0.9996709200D+00  0.9997236117D+00  0.9997666193D+00  0.9998020144D+00  0.9998312253D+00  0.9998554714D+00  0.9998758055D+00  0.9998928008D+00  0.9999071461D+00  0.9999192916D+00  0.9999295665D+00  0.9999384108D+00  0.9999459127D+00  0.9999523961D+00  0.9999581099D+00  0.9999629472D+00  0.9999671282D+00  0.9999707428D+00  0.9999739796D+00  0.9999767632D+00  0.9999791976D+00  0.9999813061D+00  0.9999832296D+00  0.9999849283D+00  0.9999863466D+00  0.9999876984D+00  0.9999888945D+00  0.9999898860D+00  0.9999908729D+00  0.9999916677D+00  0.9999924046D+00  0.9999930683D+00  0.9999936633D+00  0.9999942340D+00  0.9999947235D+00  0.9999951743D+00  0.9999955381D+00  0.9999959210D+00  0.9999962558D+00  0.9999965163D+00  0.9999967839D+00  0.9999970389D+00  0.9999972786D+00  0.9999974777D+00  0.9999976631D+00  0.9999978465D+00  0.9999979937D+00  0.9999981469D+00  0.9999982638D+00  0.9999983838D+00  0.9999984901D+00  0.9999986077D+00  0.9999987019D+00  0.9999987863D+00  0.9999988666D+00  0.9999989466D+00  0.9999990062D+00  0.9999990746D+00  0.9999991390D+00  0.9999991873D+00  0.9999992441D+00  0.9999992745D+00  0.9999993156D+00  0.9999993693D+00  0.9999994074D+00  0.2619403479D+04  0.4913141668D+02
 -0.7801278374D+00 -0.3702602140D+00 -0.3335857977D-02  0.3163016778D+00  0.5834237413D+00  0.7916372549D+00  0.9329875350D+00  0.9973759533D+00  0.9716947823D+00  0.8385525624D+00  0.5745779954D+00  0.1496557824D+00 -0.4585779985D+00 -0.9973470638D+00  0.5190520625D+00  0.8407892513D+00  0.9219956088D+00  0.9556594802D+00  0.9725733551D+00  0.9820533476D+00  0.9877621632D+00  0.9913838255D+00  0.9937759459D+00  0.9954071072D+00  0.9965481192D+00  0.9973654567D+00  0.9979610682D+00  0.9984028401D+00  0.9987348210D+00  0.9989884256D+00  0.9991837054D+00  0.9993359811D+00  0.9994558410D+00  0.9995509203D+00  0.9996269855D+00  0.9996881439D+00  0.9997381165D+00  0.9997788190D+00  0.9998123689D+00  0.9998400254D+00  0.9998629539D+00  0.9998821472D+00  0.9998983326D+00  0.9999119371D+00  0.9999234253D+00  0.9999332438D+00  0.9999416013D+00  0.9999487518D+00  0.9999548643D+00  0.9999601816D+00  0.9999648195D+00  0.9999688012D+00  0.9999723014D+00  0.9999752525D+00  0.9999778776D+00  0.9999802247D+00  0.9999822578D+00  0.9999840935D+00  0.9999857082D+00  0.9999871123D+00  0.9999883362D+00  0.9999894216D+00  0.9999904363D+00  0.9999912981D+00  0.9999921042D+00  0.9999928294D+00  0.9999934650D+00  0.9999939942D+00  0.9999945246D+00  0.9999949867D+00  0.9999953912D+00  0.9999957931D+00  0.9999961416D+00  0.9999964483D+00  0.9999967019D+00  0.9999969857D+00  0.9999971970D+00  0.9999974083D+00  0.9999976186D+00  0.9999977964D+00  0.9999979333D+00  0.9999981117D+00  0.9999982400D+00  0.9999983482D+00  0.9999984742D+00  0.9999985677D+00  0.9999986801D+00  0.9999987711D+00  0.9999988468D+00  0.9999989312D+00  0.9999989921D+00  0.9999990515D+00  0.9999991256D+00  0.9999991657D+00  0.9999992202D+00  0.9999992755D+00  0.9999993291D+00  0.9999993596D+00  0.9999993992D+00  0.9999994280D+00  0.2619403479D+04  0.4977707376D+02
 -0.7785485839D+00 -0.3659547120D+00  0.3039220890D-02  0.3239701918D+00  0.5914552283D+00  0.7988977061D+00  0.9380668005D+00  0.9984808039D+00  0.9664840488D+00  0.8238857422D+00  0.5461669552D+00  0.1019584259D+00 -0.5276692428D+00 -0.9516216874D+00  0.5983098477D+00  0.8566365975D+00  0.9283246694D+00  0.9588566395D+00  0.9744078283D+00  0.9831889959D+00  0.9885065000D+00  0.9918928240D+00  0.9941353114D+00  0.9956669328D+00  0.9967405300D+00  0.9975103549D+00  0.9980720040D+00  0.9984890489D+00  0.9988025697D+00  0.9990423398D+00  0.9992270386D+00  0.9993710675D+00  0.9994841148D+00  0.9995741849D+00  0.9996462705D+00  0.9997043517D+00  0.9997516867D+00  0.9997902943D+00  0.9998220151D+00  0.9998482833D+00  0.9998699366D+00  0.9998882788D+00  0.9999035495D+00  0.9999163921D+00  0.9999274213D+00  0.9999366263D+00  0.9999445863D+00  0.9999514233D+00  0.9999572176D+00  0.9999622739D+00  0.9999665444D+00  0.9999703364D+00  0.9999736835D+00  0.9999764932D+00  0.9999790943D+00  0.9999812461D+00  0.9999831835D+00  0.9999848671D+00  0.9999864192D+00  0.9999877232D+00  0.9999889108D+00  0.9999899696D+00  0.9999909298D+00  0.9999917599D+00  0.9999924930D+00  0.9999931929D+00  0.9999937841D+00  0.9999943281D+00  0.9999948208D+00  0.9999952320D+00  0.9999956353D+00  0.9999959864D+00  0.9999963185D+00  0.9999966168D+00  0.9999968809D+00  0.9999971124D+00  0.9999973306D+00  0.9999975532D+00  0.9999977273D+00  0.9999979135D+00  0.9999980437D+00  0.9999982068D+00  0.9999983192D+00  0.9999984433D+00  0.9999985516D+00  0.9999986542D+00  0.9999987366D+00  0.9999988399D+00  0.9999989050D+00  0.9999989746D+00  0.9999990328D+00  0.9999991150D+00  0.9999991750D+00  0.9999992270D+00  0.9999992580D+00  0.9999993116D+00  0.9999993492D+00  0.9999994004D+00  0.9999994197D+00  0.9999994573D+00  0.2619403479D+04  0.5042595913D+02
 -0.7828295585D+00 -0.3775565541D+00 -0.1403824432D-01  0.3035424806D+00  0.5701608410D+00  0.7796892167D+00  0.9245255967D+00  0.9950521766D+00  0.9788343103D+00  0.8594379923D+00  0.6148187715D+00  0.2162286728D+00 -0.3623629809D+00 -0.9820960337D+00  0.3622163503D+00  0.8164002165D+00  0.9128249255D+00  0.9511587329D+00  0.9700428872D+00  0.9805056943D+00  0.9867574995D+00  0.9907038886D+00  0.9932985629D+00  0.9950629879D+00  0.9962952105D+00  0.9971751273D+00  0.9978161869D+00  0.9982901019D+00  0.9986467714D+00  0.9989183196D+00  0.9991276892D+00  0.9992908139D+00  0.9994190947D+00  0.9995205330D+00  0.9996020520D+00  0.9996674303D+00  0.9997207208D+00  0.9997640464D+00  0.9997998742D+00  0.9998293327D+00  0.9998539101D+00  0.9998744076D+00  0.9998916603D+00  0.9999062533D+00  0.9999184072D+00  0.9999289444D+00  0.9999378193D+00  0.9999455077D+00  0.9999519543D+00  0.9999576757D+00  0.9999625705D+00  0.9999667723D+00  0.9999704832D+00  0.9999737405D+00  0.9999765325D+00  0.9999789839D+00  0.9999811668D+00  0.9999830695D+00  0.9999847234D+00  0.9999862519D+00  0.9999875641D+00  0.9999887712D+00  0.9999898446D+00  0.9999907652D+00  0.9999916009D+00  0.9999923189D+00  0.9999930042D+00  0.9999936256D+00  0.9999941815D+00  0.9999946633D+00  0.9999950850D+00  0.9999954967D+00  0.9999958781D+00  0.9999962010D+00  0.9999965013D+00  0.9999967918D+00  0.9999970207D+00  0.9999972316D+00  0.9999974746D+00  0.9999976593D+00  0.9999978270D+00  0.9999979908D+00  0.9999981182D+00  0.9999982679D+00  0.9999983691D+00  0.9999984811D+00  0.9999985830D+00  0.9999986716D+00  0.9999987727D+00  0.9999988568D+00  0.9999989238D+00  0.9999989909D+00  0.9999990672D+00  0.9999991335D+00  0.9999991762D+00  0.9999992268D+00  0.9999992688D+00  0.9999993144D+00  0.9999993518D+00  0.9999994090D+00  0.2549087529D+04  0.5107808892D+02
 -0.7812968434D+00 -0.3733708108D+00 -0.7825724600D-02  0.3110426317D+00  0.5780640951D+00  0.7869196074D+00  0.9297488421D+00  0.9965774009D+00  0.9744628817D+00  0.8462331638D+00  0.5887803567D+00  0.1720949930D+00 -0.4281584484D+00 -0.9999562251D+00  0.4862500029D+00  0.8353564334D+00  0.9199851649D+00  0.9546921385D+00  0.9720414037D+00  0.9817335935D+00  0.9875569778D+00  0.9912479038D+00  0.9936811683D+00  0.9953393963D+00  0.9964997267D+00  0.9973287274D+00  0.9979337081D+00  0.9983816414D+00  0.9987183622D+00  0.9989755203D+00  0.9991735643D+00  0.9993277024D+00  0.9994491283D+00  0.9995454115D+00  0.9996222738D+00  0.9996846340D+00  0.9997349352D+00  0.9997761588D+00  0.9998100822D+00  0.9998380307D+00  0.9998613044D+00  0.9998807628D+00  0.9998971188D+00  0.9999110133D+00  0.9999226180D+00  0.9999325041D+00  0.9999409972D+00  0.9999482481D+00  0.9999544482D+00  0.9999598072D+00  0.9999644419D+00  0.9999684021D+00  0.9999719593D+00  0.9999749869D+00  0.9999776537D+00  0.9999800239D+00  0.9999821076D+00  0.9999839530D+00  0.9999855181D+00  0.9999869087D+00  0.9999882370D+00  0.9999893544D+00  0.9999902934D+00  0.9999912279D+00  0.9999920352D+00  0.9999927249D+00  0.9999933808D+00  0.9999939493D+00  0.9999944375D+00  0.9999949291D+00  0.9999953494D+00  0.9999957524D+00  0.9999960657D+00  0.9999963804D+00  0.9999966972D+00  0.9999969498D+00  0.9999971707D+00  0.9999973916D+00  0.9999975718D+00  0.9999977566D+00  0.9999979243D+00  0.9999980631D+00  0.9999982152D+00  0.9999983407D+00  0.9999984671D+00  0.9999985566D+00  0.9999986462D+00  0.9999987554D+00  0.9999988430D+00  0.9999989022D+00  0.9999989763D+00  0.9999990435D+00  0.9999991023D+00  0.9999991716D+00  0.9999992236D+00  0.9999992766D+00  0.9999993022D+00  0.9999993645D+00  0.9999993948D+00  0.9999994285D+00  0.2549087529D+04  0.5173347937D+02
 -0.7797669559D+00 -0.3691957530D+00 -0.1635973863D-02  0.3185014510D+00  0.5858977363D+00  0.7940374056D+00  0.9347945277D+00  0.9978255561D+00  0.9696611497D+00  0.8323593963D+00  0.5617017156D+00  0.1264174344D+00 -0.4951301181D+00 -0.9789282623D+00  0.5727133294D+00  0.8515870868D+00  0.9263747885D+00  0.9579004657D+00  0.9738743398D+00  0.9828662550D+00  0.9882987754D+00  0.9917538682D+00  0.9940379706D+00  0.9955974487D+00  0.9966901683D+00  0.9974729570D+00  0.9980433301D+00  0.9984668057D+00  0.9987857164D+00  0.9990285821D+00  0.9992163880D+00  0.9993624771D+00  0.9994774282D+00  0.9995686629D+00  0.9996416725D+00  0.9997004727D+00  0.9997483905D+00  0.9997874859D+00  0.9998196815D+00  0.9998463681D+00  0.9998684419D+00  0.9998868356D+00  0.9999023109D+00  0.9999154714D+00  0.9999264552D+00  0.9999358220D+00  0.9999439218D+00  0.9999507696D+00  0.9999567151D+00  0.9999617591D+00  0.9999661992D+00  0.9999700012D+00  0.9999733046D+00  0.9999762668D+00  0.9999787574D+00  0.9999810236D+00  0.9999829685D+00  0.9999847439D+00  0.9999862771D+00  0.9999876262D+00  0.9999887818D+00  0.9999898387D+00  0.9999907804D+00  0.9999916239D+00  0.9999923819D+00  0.9999930825D+00  0.9999936826D+00  0.9999942658D+00  0.9999947286D+00  0.9999951866D+00  0.9999955820D+00  0.9999959657D+00  0.9999962541D+00  0.9999965573D+00  0.9999968438D+00  0.9999970930D+00  0.9999973304D+00  0.9999975000D+00  0.9999976992D+00  0.9999978757D+00  0.9999980225D+00  0.9999981706D+00  0.9999982981D+00  0.9999984332D+00  0.9999985389D+00  0.9999986359D+00  0.9999987249D+00  0.9999988188D+00  0.9999988982D+00  0.9999989727D+00  0.9999990224D+00  0.9999990927D+00  0.9999991443D+00  0.9999992083D+00  0.9999992674D+00  0.9999993045D+00  0.9999993446D+00  0.9999993931D+00  0.9999994327D+00  0.9999994637D+00  0.2549087529D+04  0.5239214677D+02
 -0.7782398424D+00 -0.3650313135D+00  0.4531249557D-02  0.3259195035D+00  0.5936621494D+00  0.8010428469D+00  0.9396617305D+00  0.9987942755D+00  0.9644235897D+00  0.8178047577D+00  0.5335613165D+00  0.7917414640D-01 -0.5629409035D+00 -0.8896795940D+00  0.6368687237D+00  0.8656186898D+00  0.9320975808D+00  0.9608241728D+00  0.9755578182D+00  0.9839144713D+00  0.9889872213D+00  0.9922247455D+00  0.9943705785D+00  0.9958389414D+00  0.9968690862D+00  0.9976073848D+00  0.9981467866D+00  0.9985474908D+00  0.9988488877D+00  0.9990788206D+00  0.9992566049D+00  0.9993950159D+00  0.9995039357D+00  0.9995906160D+00  0.9996597054D+00  0.9997157056D+00  0.9997610185D+00  0.9997980771D+00  0.9998287523D+00  0.9998540515D+00  0.9998749803D+00  0.9998925484D+00  0.9999071911D+00  0.9999196120D+00  0.9999301038D+00  0.9999389944D+00  0.9999466633D+00  0.9999531712D+00  0.9999588216D+00  0.9999636270D+00  0.9999679185D+00  0.9999714848D+00  0.9999746714D+00  0.9999774241D+00  0.9999798530D+00  0.9999819485D+00  0.9999838254D+00  0.9999854443D+00  0.9999869207D+00  0.9999882315D+00  0.9999893670D+00  0.9999903532D+00  0.9999912559D+00  0.9999920554D+00  0.9999928116D+00  0.9999934483D+00  0.9999940233D+00  0.9999945231D+00  0.9999949963D+00  0.9999954252D+00  0.9999958118D+00  0.9999961546D+00  0.9999964452D+00  0.9999967611D+00  0.9999969978D+00  0.9999972189D+00  0.9999974418D+00  0.9999976342D+00  0.9999978005D+00  0.9999979785D+00  0.9999981342D+00  0.9999982712D+00  0.9999983734D+00  0.9999985006D+00  0.9999986126D+00  0.9999986965D+00  0.9999987768D+00  0.9999988590D+00  0.9999989423D+00  0.9999990254D+00  0.9999990788D+00  0.9999991359D+00  0.9999991956D+00  0.9999992513D+00  0.9999992980D+00  0.9999993274D+00  0.9999993725D+00  0.9999994240D+00  0.9999994525D+00  0.9999994839D+00  0.2549087529D+04  0.5305410750D+02
 -0.7826594582D+00 -0.3770111455D+00 -0.1310440854D-01  0.3048257047D+00  0.5716848631D+00  0.7812497001D+00  0.9257841977D+00  0.9954792120D+00  0.9776168851D+00  0.8553315094D+00  0.6059079617D+00  0.1996233462D+00 -0.3897878532D+00 -0.9940994233D+00  0.4347091075D+00  0.8274098567D+00  0.9170642993D+00  0.9532862999D+00  0.9712635704D+00  0.9812626498D+00  0.9872558762D+00  0.9910450443D+00  0.9935415066D+00  0.9952395623D+00  0.9964263445D+00  0.9972741141D+00  0.9978918813D+00  0.9983495311D+00  0.9986934863D+00  0.9989560236D+00  0.9991577589D+00  0.9993149829D+00  0.9994387452D+00  0.9995368349D+00  0.9996155145D+00  0.9996788811D+00  0.9997302308D+00  0.9997722171D+00  0.9998066389D+00  0.9998352351D+00  0.9998588751D+00  0.9998788079D+00  0.9998954132D+00  0.9999094011D+00  0.9999212957D+00  0.9999313226D+00  0.9999399897D+00  0.9999473686D+00  0.9999536328D+00  0.9999590949D+00  0.9999637688D+00  0.9999678661D+00  0.9999715338D+00  0.9999746007D+00  0.9999773437D+00  0.9999796673D+00  0.9999818023D+00  0.9999836550D+00  0.9999852988D+00  0.9999867051D+00  0.9999880347D+00  0.9999891639D+00  0.9999901529D+00  0.9999910492D+00  0.9999918859D+00  0.9999926178D+00  0.9999932481D+00  0.9999938216D+00  0.9999943712D+00  0.9999948354D+00  0.9999952566D+00  0.9999956729D+00  0.9999960287D+00  0.9999963160D+00  0.9999966081D+00  0.9999968694D+00  0.9999971080D+00  0.9999973373D+00  0.9999975321D+00  0.9999977235D+00  0.9999979033D+00  0.9999980611D+00  0.9999981927D+00  0.9999983204D+00  0.9999984246D+00  0.9999985379D+00  0.9999986509D+00  0.9999987275D+00  0.9999988280D+00  0.9999988867D+00  0.9999989718D+00  0.9999990252D+00  0.9999990835D+00  0.9999991410D+00  0.9999991983D+00  0.9999992630D+00  0.9999993089D+00  0.9999993422D+00  0.9999993755D+00  0.9999994222D+00  0.2479727596D+04  0.5371937804D+02
 -0.7811774336D+00 -0.3729623862D+00 -0.7093416368D-02  0.3120842074D+00  0.5793321300D+00  0.7882389798D+00  0.9308137626D+00  0.9968935539D+00  0.9732555353D+00  0.8422968108D+00  0.5802338712D+00  0.1560806946D+00 -0.4544715894D+00 -0.9966821913D+00  0.5339687444D+00  0.8443687682D+00  0.9236068697D+00  0.9565438846D+00  0.9731129404D+00  0.9824050439D+00  0.9880012237D+00  0.9915525826D+00  0.9938988204D+00  0.9954974410D+00  0.9966167436D+00  0.9974182921D+00  0.9980022224D+00  0.9984349987D+00  0.9987607669D+00  0.9990091092D+00  0.9992004847D+00  0.9993497287D+00  0.9994669239D+00  0.9995600597D+00  0.9996348393D+00  0.9996949510D+00  0.9997437237D+00  0.9997834532D+00  0.9998162169D+00  0.9998434484D+00  0.9998659311D+00  0.9998848160D+00  0.9999005870D+00  0.9999137713D+00  0.9999250490D+00  0.9999346461D+00  0.9999428091D+00  0.9999499138D+00  0.9999558860D+00  0.9999610951D+00  0.9999656144D+00  0.9999694671D+00  0.9999728963D+00  0.9999758059D+00  0.9999783767D+00  0.9999806863D+00  0.9999826745D+00  0.9999844483D+00  0.9999859720D+00  0.9999874021D+00  0.9999886193D+00  0.9999896748D+00  0.9999906524D+00  0.9999915098D+00  0.9999922825D+00  0.9999929536D+00  0.9999935747D+00  0.9999941522D+00  0.9999946639D+00  0.9999950867D+00  0.9999955223D+00  0.9999958639D+00  0.9999962313D+00  0.9999965003D+00  0.9999967970D+00  0.9999970472D+00  0.9999972564D+00  0.9999974665D+00  0.9999976737D+00  0.9999978511D+00  0.9999980053D+00  0.9999981346D+00  0.9999982712D+00  0.9999984048D+00  0.9999985155D+00  0.9999986027D+00  0.9999987119D+00  0.9999987991D+00  0.9999988615D+00  0.9999989594D+00  0.9999990178D+00  0.9999990721D+00  0.9999991453D+00  0.9999991953D+00  0.9999992346D+00  0.9999992815D+00  0.9999993400D+00  0.9999993798D+00  0.9999994210D+00  0.9999994432D+00  0.2479727596D+04  0.5438797493D+02
